100	2539.490000	2444.810000	25.394900	24.448100	0.043930
200	10207.990000	10013.900000	51.039950	50.069500	0.068950
300	22716.980000	22423.170000	75.723267	74.743900	0.179220
400	40128.480000	39735.010000	100.321200	99.337525	0.234170
500	62677.890000	62185.000000	125.355780	124.370000	0.356170
600	90717.130000	90124.470000	151.195217	150.207450	0.531800
700	122922.050000	122228.990000	175.602929	174.612843	0.686800
800	160291.660000	159498.960000	200.364575	199.373700	0.878280
900	203409.680000	202516.910000	226.010756	225.018789	1.099690
1000	250571.700000	249578.860000	250.571700	249.578860	1.346880
1100	304132.160000	303039.480000	276.483782	275.490436	1.643780
1200	359924.670000	358732.460000	299.937225	298.943717	2.001850
1300	424330.380000	423038.410000	326.407985	325.414162	2.260580
1400	490613.710000	489221.550000	350.438364	349.443964	2.651000
1500	563487.810000	561995.850000	375.658540	374.663900	3.000040
1600	643623.470000	642031.380000	402.264669	401.269613	3.509470
1700	723332.040000	721640.240000	425.489435	424.494259	3.842090
1800	809071.780000	807279.690000	449.484322	448.488717	4.369930
1900	906028.220000	904136.200000	476.856958	475.861158	4.794040
2000	1004671.610000	1002679.920000	502.335805	501.339960	5.494020
2100	1103265.380000	1101173.660000	525.364467	524.368410	5.925190
2200	1212543.780000	1210351.820000	551.156264	550.159918	6.555820
2300	1327865.180000	1325573.620000	577.332687	576.336357	7.201750
2400	1439299.140000	1436907.340000	599.707975	598.711392	7.684040
2500	1564455.870000	1561964.820000	625.782348	624.785928	8.443050
2600	1694634.110000	1692042.660000	651.782350	650.785638	9.147090
2700	1824058.330000	1821367.090000	675.577159	674.580404	9.789090
2800	1961576.800000	1958785.240000	700.563143	699.566157	10.581330
2900	2103470.340000	2100578.810000	725.334600	724.337521	11.255110
3000	2247917.110000	2244925.820000	749.305703	748.308607	12.101450
3100	2402247.550000	2399156.590000	774.918565	773.921481	12.912760
3200	2563076.520000	2559885.160000	800.961413	799.964112	13.741440
3300	2726312.780000	2723021.200000	826.155388	825.157939	14.929020
3400	2894989.720000	2891598.150000	851.467565	850.470044	15.457620
3500	3058054.890000	3054563.370000	873.729969	872.732391	16.337320
3600	3242484.300000	3238892.560000	900.690083	899.692378	17.356480
3700	3420814.210000	3417123.330000	924.544381	923.546846	18.249820
3800	3605656.250000	3601865.000000	948.856908	947.859211	19.263540
3900	3809593.430000	3805701.920000	976.818828	975.821005	20.469970
4000	4000002.060000	3996010.740000	1000.000515	999.002685	21.293210
4100	4204082.830000	4199991.140000	1025.386056	1024.388083	22.413210
4200	4403789.090000	4399597.600000	1048.521212	1047.523238	23.534370
4300	4629211.250000	4624920.070000	1076.560756	1075.562807	24.853090
4400	4848455.350000	4844064.330000	1101.921670	1100.923711	26.074420
4500	5060812.750000	5056321.140000	1124.625056	1123.626920	27.290970
4600	5294606.150000	5290015.310000	1151.001337	1150.003328	28.396310
4700	5524313.110000	5519621.990000	1175.385768	1174.387657	29.375470
4800	5757374.340000	5752583.490000	1199.452988	1198.454894	30.687200
4900	6004535.520000	5999644.150000	1225.415412	1224.417173	31.952480
5000	6249948.900000	6244957.840000	1249.989780	1248.991568	33.445600
5100	6504402.540000	6499310.830000	1275.373047	1274.374673	34.577900
5200	6761593.630000	6756402.770000	1300.306467	1299.308225	36.116780
5300	7027069.880000	7021779.140000	1325.862242	1324.863989	37.482100
5400	7290120.880000	7284729.900000	1350.022385	1349.024056	38.754800
5500	7570384.570000	7564893.460000	1376.433558	1375.435175	40.221440
5600	7854951.190000	7849360.430000	1402.669855	1401.671505	42.088340
5700	8120776.760000	8115085.830000	1424.697677	1423.699268	43.086070
5800	8406082.590000	8400291.720000	1449.324584	1448.326159	44.692660
5900	8688884.750000	8682993.400000	1472.692331	1471.693797	46.039920
6000	9014895.070000	9008904.070000	1502.482512	1501.484012	47.724730
6100	9299009.550000	9292918.850000	1524.427795	1523.429320	49.545970
6200	9600204.590000	9594013.940000	1548.420095	1547.421603	50.825600
6300	9928926.080000	9922635.340000	1576.020013	1575.021483	52.435970
6400	10252423.510000	10246032.880000	1601.941173	1600.942637	54.395750
6500	10569067.220000	10562576.180000	1626.010342	1625.011720	55.857400
6600	10891572.930000	10884982.380000	1650.238323	1649.239755	57.877510
6700	11229746.510000	11223056.050000	1676.081569	1675.082993	59.614840
6800	11576211.650000	11569420.900000	1702.384066	1701.385426	61.368170
6900	11910376.840000	11903485.950000	1726.141571	1725.142891	64.073250
7000	12248456.820000	12241466.000000	1749.779546	1748.780857	64.790460
7100	12606200.470000	12599109.510000	1775.521193	1774.522466	66.622130
7200	12962406.900000	12955216.360000	1800.334292	1799.335606	68.290660
7300	13315093.930000	13307802.990000	1823.985470	1822.986711	70.028870
7400	13684193.030000	13676802.180000	1849.215274	1848.216511	72.055270
7500	14067711.290000	14060220.690000	1875.694839	1874.696092	74.101860
7600	14454708.240000	14447117.710000	1901.935295	1900.936541	76.729860
7700	14823125.350000	14815434.980000	1925.081214	1924.082465	78.780210
7800	15213298.840000	15205508.090000	1950.422928	1949.424114	80.656240
7900	15600935.880000	15593045.430000	1974.802010	1973.803219	81.930540
8000	16018685.100000	16010694.110000	2002.335637	2001.336764	84.000540
8100	16420640.610000	16412549.940000	2027.239581	2026.240733	86.255680
8200	16810930.160000	16802739.680000	2050.113434	2049.114595	88.305120
8300	17211466.500000	17203176.120000	2073.670663	2072.671822	90.204400
8400	17639038.340000	17630648.010000	2099.885517	2098.886668	92.324420
8500	18078277.000000	18069786.460000	2126.856118	2125.857231	95.101400
8600	18504108.330000	18495517.960000	2151.640503	2150.641623	97.391690
